#{"t_start": 1710451719.485018, "env_id": "CartPole-v1"}
r,l,t
10.0,10,2.796432
23.0,23,3.035357
20.0,20,3.078265
18.0,18,3.336467
15.0,15,3.387306
11.0,11,3.611061
28.0,28,3.659456
33.0,33,3.920884
17.0,17,4.164006
57.0,57,4.68642
94.0,94,5.379876
