#{"t_start": 1710451719.4863992, "env_id": "CartPole-v1"}
r,l,t
21.0,21,2.824922
34.0,34,3.079284
18.0,18,3.337369
25.0,25,3.611138
22.0,22,3.635593
21.0,21,3.888638
64.0,64,4.423984
76.0,76,4.909107
21.0,21,5.145442
