#{"t_start": 1710451719.4870968, "env_id": "CartPole-v1"}
r,l,t
11.0,11,2.795865
13.0,13,2.845985
18.0,18,3.044423
13.0,13,3.078657
66.0,66,3.636185
30.0,30,3.905842
