#{"t_start": 1710451719.482751, "env_id": "CartPole-v1"}
r,l,t
14.0,14,2.820448
21.0,21,3.040064
23.0,23,3.094474
10.0,10,3.335266
34.0,34,3.619241
17.0,17,3.637993
14.0,14,3.864156
45.0,45,4.169737
11.0,11,4.208053
82.0,82,4.901679
28.0,28,5.128777
