#{"t_start": 1710451719.4835963, "env_id": "CartPole-v1"}
r,l,t
20.0,20,2.826468
17.0,17,3.041636
27.0,27,3.109012
13.0,13,3.361511
14.0,14,3.39445
85.0,85,4.166619
88.0,88,4.893077
20.0,20,4.933173
20.0,20,5.150858
31.0,31,5.408245
