#{"t_start": 1710451719.4857123, "env_id": "CartPole-v1"}
r,l,t
16.0,16,2.819877
14.0,14,2.854042
17.0,17,3.070491
21.0,21,3.332433
25.0,25,3.394639
22.0,22,3.630657
64.0,64,4.167998
90.0,90,4.896507
36.0,36,5.150244
25.0,25,5.383639
