#{"t_start": 1710451719.4878213, "env_id": "CartPole-v1"}
r,l,t
30.0,30,2.852104
18.0,18,3.069817
18.0,18,3.327804
39.0,39,3.617572
44.0,44,3.901602
68.0,68,4.472548
21.0,21,4.690462
45.0,45,4.927667
16.0,16,5.123871
25.0,25,5.374608
