#{"t_start": 1710451719.484313, "env_id": "CartPole-v1"}
r,l,t
17.0,17,2.822431
18.0,18,3.038612
19.0,19,3.080157
29.0,29,3.367423
12.0,12,3.398376
72.0,72,4.155779
48.0,48,4.466555
31.0,31,4.702708
48.0,48,5.121691
